Year,Tm,MP_SUM,OBPM_SUM,DBMP_SUM,OWS_SUM,DWS_SUM,WS_SUM,WS/48_SUM,3P_SUM,3PA_SUM,2P_SUM,2PA_SUM,FG_SUM,FGA_SUM,FT_SUM,FTA_SUM,ORB_SUM,DRB_SUM,TRB_SUM,STL_SUM,BLK_SUM,TOV_SUM,PTS_SUM,dbpm_tot,obpm_tot,POSS_TOT,pts_per_min,2ft_pct,3fg_pct,ts_pct,dbpm_norm,obpm_norm,off_rat,TEAM,games_tot,wins_tot,losses_tot
2010.0,CHI,19907.0,-50.5,1.3999999999999997,12.7,25.8,38.300000000000004,1.0070000000000001,352.0,1066.0,2729.0,5759.0,3081.0,6825.0,1479.0,1962.0,937.0,2715.0,3652.0,531.0,478.0,1121.0,7993.0,11081.6,-19606.9,7864.432,0.40151705430250667,0.4738669907970134,0.3302063789868668,0.5198171762734968,0.5566685085648264,-0.9849249007886673,101.63480337804434,Chicago,82,41,41
2010.0,CLE,19780.0,-73.8,-6.299999999999999,31.7,28.4,60.5,0.2949999999999998,602.0,1582.0,2499.0,4809.0,3101.0,6391.0,1569.0,2180.0,791.0,2692.0,3483.0,564.0,425.0,1069.0,8373.0,13812.4,18577.299999999996,7619.48,0.42330637007077854,0.519650655021834,0.3805309734513274,0.5695763380588283,0.6983013144590495,0.9391961577350857,109.8893887771869,Cleveland,82,61,21
2010.0,DAL,19880.0,-18.9,1.0999999999999999,26.3,23.7,50.2,1.65,558.0,1498.0,2582.0,5262.0,3140.0,6760.0,1526.0,1870.0,834.0,2586.0,3420.0,624.0,449.0,1015.0,8364.0,6206.0,6958.700000000001,7756.32,0.42072434607645876,0.4906879513492968,0.3724966622162884,0.5515113150815002,0.31217303822937625,0.3500352112676057,107.83464323287332,Dallas,82,55,27
2010.0,DEN,19782.0,-7.0,3.5000000000000004,30.599999999999998,20.2,51.0,1.269,544.0,1517.0,2580.0,5161.0,3124.0,6678.0,1937.0,2508.0,889.0,2505.0,3394.0,683.0,417.0,1108.0,8729.0,1507.8000000000006,18420.300000000003,7990.488,0.44125973106864824,0.49990311955047473,0.35860250494396834,0.5608801365285959,0.07622080679405524,0.9311646951774342,109.2423892007597,Denver,82,53,29
2010.0,DET,19782.0,-15.6,-16.8,17.1,11.1,28.1,0.781,374.0,1190.0,2566.0,5412.0,2940.0,6602.0,1455.0,1998.0,1053.0,2242.0,3295.0,596.0,313.0,1036.0,7709.0,-19443.7,-7645.7,7456.128,0.3896977049843292,0.47413155949741315,0.3142857142857143,0.5152303398421627,-0.9828985946820342,-0.3864978263067435,103.39146538256854,Detroit,82,27,55
2010.0,GSW,19731.0,-4.5,-21.099999999999998,21.6,10.4,31.5,1.71,633.0,1687.0,2696.0,5407.0,3329.0,7094.0,1631.0,2085.0,753.0,2397.0,3150.0,761.0,340.0,1172.0,8922.0,-17198.4,1649.7000000000003,8422.06,0.4521818458263646,0.4986129091917884,0.3752222880853586,0.5568315150909954,-0.8716436065075263,0.08360954842633421,105.93607739674142,Golden State,82,26,56
2010.0,HOU,19904.0,-60.9,-6.300000000000001,21.599999999999998,18.8,40.3,0.879,646.0,1838.0,2448.0,5085.0,3094.0,6923.0,1561.0,2022.0,971.0,2471.0,3442.0,583.0,318.0,1132.0,8395.0,-176.00000000000045,-309.8000000000004,7965.592,0.42177451768488744,0.4814159292035398,0.3514689880304679,0.537267621354004,-0.00884244372990356,-0.015564710610932496,105.39078576959503,Houston,82,42,40
2010.0,IND,19705.0,-22.6,2.3,12.1,21.7,33.9,1.109,659.0,1896.0,2361.0,4927.0,3020.0,6823.0,1564.0,2019.0,785.0,2618.0,3403.0,585.0,439.0,1168.0,8263.0,3287.7,-17933.100000000002,8086.284,0.4193351941131693,0.47919626547594885,0.34757383966244726,0.5357680097933438,0.16684597817812738,-0.9100786602385182,102.1853795884488,Indiana,82,32,50
2010.0,LAC,19703.0,-48.4,-17.700000000000003,12.1,14.2,26.3,0.739,483.0,1457.0,2519.0,5144.0,3002.0,6601.0,1362.0,1867.0,927.0,2502.0,3429.0,532.0,466.0,1224.0,7849.0,-10459.600000000002,-20258.5,7712.012,0.398365731106938,0.48969673405909797,0.33150308853809196,0.5287316368653066,-0.5308633203065524,-1.0281936760899355,101.77629391655512,L.A. Clippers,82,29,53
2010.0,LAL,19830.0,-15.1,6.2,24.2,29.4,53.6,1.344,532.0,1562.0,2612.0,5313.0,3144.0,6875.0,1519.0,1985.0,973.0,2662.0,3635.0,612.0,400.0,1066.0,8339.0,19244.9,4363.9,7833.46,0.4205244578920827,0.49162431771127424,0.3405889884763124,0.5381110939032575,0.9704942007060011,0.2200655572365103,106.4535977716105,L.A. Lakers,82,57,25
2010.0,MEM,19905.0,-25.0,-9.700000000000001,23.5,14.7,38.1,1.24,344.0,1020.0,2879.0,5855.0,3223.0,6875.0,1614.0,2202.0,1070.0,2496.0,3566.0,645.0,399.0,1187.0,8404.0,-9649.300000000001,3071.100000000001,7952.072,0.4222054760110525,0.4917164816396242,0.33725490196078434,0.5357042688057441,-0.4847676463200202,0.15428786737000758,105.68314773809895,Memphis,82,40,42
2010.0,MIA,19879.0,-30.2,1.2,21.8,28.9,50.8,1.231,494.0,1426.0,2490.0,5092.0,2984.0,6518.0,1452.0,1931.0,875.0,2553.0,3428.0,605.0,457.0,1011.0,7914.0,14662.1,-3546.8,7495.916,0.39810855676844914,0.4890023566378633,0.34642356241234223,0.5370783588774696,0.7375672820564415,-0.17841943759746468,105.57749046280668,Miami,82,47,35
2010.0,MIL,19979.0,-47.6,1.7000000000000008,15.0,31.1,46.4,1.403,645.0,1813.0,2405.0,5185.0,3050.0,6998.0,1264.0,1675.0,965.0,2560.0,3525.0,580.0,385.0,1040.0,8009.0,20617.699999999997,-13042.000000000002,7803.3,0.4008709144601832,0.46383799421407906,0.3557639271924986,0.5177117000646413,1.031968566995345,-0.6527854246959308,102.63606422923634,Milwaukee,82,46,36
2010.0,MIN,19779.0,-42.3,-14.6,7.300000000000001,10.5,17.8,0.473,403.0,1181.0,2703.0,5742.0,3106.0,6923.0,1436.0,1926.0,962.0,2556.0,3518.0,597.0,306.0,1280.0,8051.0,-16169.0,-28442.8,8080.736,0.40704787906365336,0.47074190177638453,0.34123624047417445,0.51805303174595,-0.8174831892411143,-1.4380302340866575,99.63201371756236,Minnesota,82,15,67
2010.0,NJN,19782.0,-47.9,-15.6,6.1000000000000005,13.1,19.0,0.436,377.0,1185.0,2436.0,5369.0,2813.0,6554.0,1572.0,2015.0,897.0,2358.0,3255.0,573.0,393.0,1108.0,7575.0,-15098.8,-31502.7,7643.54,0.38292387018501667,0.45371577574967403,0.3181434599156118,0.5090315297153455,-0.7632595288646243,-1.5924931756141947,99.10329507008532,New Jersey,82,12,70
2010.0,NOH,19831.0,-18.3,-7.3,22.2,14.399999999999999,36.8,1.163,571.0,1572.0,2607.0,5270.0,3178.0,6842.0,1293.0,1661.0,852.0,2450.0,3302.0,625.0,300.0,1049.0,8220.0,-11016.900000000001,-1095.900000000001,7763.196,0.4145025465180778,0.49468690702087287,0.36323155216284986,0.5427290157985644,-0.5555393071453785,-0.055261963592355454,105.88422603268036,New Orleans,82,37,45
2010.0,NYK,19880.0,-39.599999999999994,-34.4,21.400000000000002,11.1,32.4,0.8079999999999999,743.0,2145.0,2384.0,4731.0,3127.0,6876.0,1376.0,1759.0,836.0,2477.0,3313.0,586.0,305.0,1101.0,8373.0,-19707.2,-212.50000000000045,7907.924,0.42117706237424546,0.5039103783555273,0.3463869463869464,0.547257763439286,-0.991307847082495,-0.010689134808853142,105.88113896896328,New York,82,29,53
2010.0,OKC,19804.0,-29.2,2.8,25.3,27.7,52.800000000000004,1.945,418.0,1229.0,2645.0,5400.0,3063.0,6629.0,1778.0,2210.0,960.0,2607.0,3567.0,654.0,481.0,1164.0,8322.0,14955.6,2898.6000000000004,7796.5599999999995,0.4202181377499495,0.4898148148148148,0.34011391375101707,0.5473991633120215,0.7551807715613008,0.14636437083417494,106.73938249689607,Oklahoma City,82,50,32
2010.0,ORL,19730.0,6.6,7.8,31.7,30.5,62.1,1.752,841.0,2241.0,2164.0,4153.0,3005.0,6394.0,1575.0,2176.0,810.0,2736.0,3546.0,512.0,456.0,1117.0,8426.0,19157.600000000002,17139.5,7649.736,0.42706538266599087,0.5210691066698772,0.37527889335118253,0.573085001033811,0.9709883426254436,0.8687024835276229,110.1475920214763,Orlando,82,59,23
2010.0,PHI,19805.0,-25.5,-38.9,18.599999999999998,13.9,32.6,0.658,474.0,1381.0,2613.0,5325.0,3087.0,6706.0,1366.0,1808.0,941.0,2421.0,3362.0,667.0,439.0,1135.0,8014.0,-15211.0,-5744.599999999999,7688.2880000000005,0.4046452915930321,0.49070422535211267,0.3432295438088342,0.5341584105621261,-0.7680383741479424,-0.29005806614491286,104.23646980966373,Philadelphia,82,27,55
2010.0,PHO,19730.0,-5.6000000000000005,-15.7,40.6,13.9,54.3,1.383,730.0,1770.0,2609.0,5018.0,3339.0,6788.0,1631.0,2117.0,910.0,2616.0,3526.0,479.0,418.0,1157.0,9039.0,-12775.6,36428.0,7958.012,0.4581348200709579,0.5199282582702272,0.4124293785310734,0.5854668967339769,-0.6475215408008109,1.8463253928028383,113.58364375424415,Phoenix,82,54,28
2010.0,POR,19856.0,-23.7,-10.1,31.6,21.8,52.9,1.721,491.0,1388.0,2483.0,5065.0,2974.0,6453.0,1606.0,2033.0,913.0,2383.0,3296.0,523.0,350.0,945.0,8045.0,1624.9,16025.099999999999,7371.388,0.4051672038678485,0.49022704837117476,0.3537463976945245,0.5474636339880667,0.08183420628525383,0.8070658742949234,109.13819758232778,Portland,82,50,32
2010.0,SAC,19879.0,-44.0,-12.9,16.8,14.4,31.3,1.107,482.0,1383.0,2662.0,5512.0,3144.0,6895.0,1430.0,1969.0,977.0,2518.0,3495.0,564.0,366.0,1165.0,8200.0,-10407.800000000001,-10703.599999999999,7941.484,0.4124955983701393,0.48294629898403485,0.3485177151120752,0.5282579341764846,-0.5235575230142362,-0.5384375471603199,103.25526060368566,Sacramento,82,25,57
2010.0,SAS,19780.0,-15.499999999999998,11.0,27.8,27.3,55.1,1.957,554.0,1547.0,2596.0,5112.0,3150.0,6659.0,1458.0,1969.0,887.0,2621.0,3508.0,516.0,381.0,1062.0,8312.0,15911.6,9886.5,7692.484,0.42022244691607685,0.5078247261345853,0.3581124757595346,0.5522659381079443,0.8044287158746208,0.4998230535894843,108.05352341324337,San Antonio,82,50,32
2010.0,TOR,19781.0,-4.8999999999999995,-16.9,30.400000000000002,6.7,37.3,1.06,518.0,1397.0,2681.0,5234.0,3199.0,6631.0,1618.0,2118.0,806.0,2507.0,3313.0,469.0,384.0,1057.0,8534.0,-27511.0,19562.4,7805.448,0.43142409382741015,0.5122277416889568,0.3707945597709377,0.564200070872097,-1.3907790303826904,0.9889489914564482,109.33389089261756,Toronto,82,40,42
2010.0,UTA,19757.0,-9.0,-0.09999999999999964,28.5,26.0,54.4,1.589,439.0,1207.0,2788.0,5368.0,3227.0,6575.0,1654.0,2233.0,872.0,2588.0,3460.0,675.0,400.0,1196.0,8547.0,12973.5,14482.900000000001,7872.588,0.4326061649035785,0.5193740685543964,0.3637116818558409,0.5654632736664937,0.6566533380573973,0.733051576656375,108.56658572759048,Utah,82,53,29
2010.0,WAS,19832.0,-41.0,-33.6,13.6,15.7,29.3,1.378,432.0,1225.0,2576.0,5475.0,3008.0,6700.0,1444.0,1895.0,966.0,2458.0,3424.0,493.0,421.0,1158.0,7892.0,-10200.5,-14520.9,7718.22,0.3979427188382412,0.47050228310502284,0.3526530612244898,0.5237728636279169,-0.5143455022186365,-0.7321954417103671,102.25155541044437,Washington,82,26,56
2011.0,ATL,19730.0,-34.5,-4.5,19.0,20.3,39.5,1.126,502.0,1427.0,2469.0,5002.0,2971.0,6429.0,1346.0,1728.0,762.0,2460.0,3222.0,497.0,341.0,1048.0,7790.0,-908.7000000000014,-5028.700000000001,7468.408,0.39483020780537254,0.4936025589764094,0.35178696566222845,0.5417758564092293,-0.04605676634566657,-0.2548758236188546,104.30603148622839,Atlanta,82,44,38
2011.0,BOS,19780.0,-49.699999999999996,30.6,20.0,36.5,56.7,2.106,408.0,1119.0,2615.0,5100.0,3023.0,6219.0,1459.0,1895.0,639.0,2542.0,3181.0,676.0,344.0,1115.0,7913.0,30452.3,-5085.899999999999,7521.22,0.4000505561172902,0.5127450980392156,0.3646112600536193,0.5609828720508166,1.5395500505561173,-0.257123356926188,105.20899534915878,Boston,82,56,26
2011.0,CHA,19804.0,-54.1,-4.799999999999999,13.200000000000001,18.5,31.8,0.853,393.0,1203.0,2480.0,5162.0,2873.0,6365.0,1511.0,1999.0,848.0,2444.0,3292.0,524.0,433.0,1123.0,7650.0,-4880.299999999999,-17477.7,7511.564,0.3862855988689154,0.4804339403332042,0.3266832917705736,0.5279823757412458,-0.24643001413855783,-0.882533831549182,101.84297171667578,Charlotte,82,34,48
2011.0,CHI,19830.0,-23.5,13.1,26.2,37.0,63.0,1.665,511.0,1415.0,2531.0,5172.0,3042.0,6587.0,1492.0,2008.0,967.0,2654.0,3621.0,592.0,468.0,1104.0,8087.0,30377.9,4544.9,7599.488,0.40781643973777104,0.48936581593194123,0.36113074204947,0.5412608493116945,1.5319162884518407,0.22919314170448812,106.41506375166327,Chicago,82,62,20
2011.0,CLE,19753.0,-35.1,-20.9,9.3,9.1,18.400000000000002,0.649,509.0,1489.0,2377.0,5158.0,2886.0,6647.0,1546.0,2075.0,856.0,2449.0,3305.0,544.0,341.0,1125.0,7827.0,-21964.6,-23739.0,7820.7,0.3962436085657875,0.460837533927879,0.34184016118200133,0.5176587301587302,-1.1119627398369867,-1.2017921328405812,100.08055544900073,Cleveland,82,19,63
2011.0,DAL,19705.0,-6.199999999999999,4.700000000000001,27.4,25.6,52.7,2.08,645.0,1768.0,2424.0,4695.0,3069.0,6463.0,1437.0,1850.0,780.0,2618.0,3398.0,557.0,352.0,1107.0,8220.0,12598.900000000001,9414.0,7596.6,0.41715300685105305,0.51629392971246,0.36481900452488686,0.5647931840043974,0.6393757929459529,0.47774676478051253,108.20630281968248,Dallas,82,57,25
2011.0,DEN,19705.0,-7.1,-3.8000000000000007,32.0,19.9,52.3,2.164,662.0,1704.0,2483.0,4909.0,3145.0,6613.0,1859.0,2429.0,791.0,2652.0,3443.0,605.0,352.0,1130.0,8811.0,1201.6,21992.699999999997,8011.044,0.4471453945699061,0.5058056630678346,0.3884976525821596,0.5735013850992481,0.06097944684090332,1.1160974371986805,109.98566478975773,Denver,82,50,32
2011.0,DET,19881.0,-6.4,-17.8,22.5,9.4,32.1,0.846,472.0,1256.0,2584.0,5391.0,3056.0,6647.0,1367.0,1854.0,931.0,2236.0,3167.0,595.0,328.0,1001.0,7951.0,-23592.0,2736.2999999999997,7525.344,0.3999295810069916,0.479317380819885,0.37579617834394907,0.5327117581163001,-1.1866606307529803,0.13763392183491774,105.65629956584044,Detroit,82,30,52
2011.0,GSW,19831.0,-28.5,-11.9,24.3,12.1,36.5,1.099,685.0,1749.0,2566.0,5298.0,3251.0,7047.0,1290.0,1695.0,955.0,2370.0,3325.0,737.0,406.0,1157.0,8477.0,-14305.600000000002,4504.099999999999,7988.02,0.4274620543593364,0.48433371083427706,0.39165237278444825,0.5438994969715635,-0.7213756240229944,0.22712419948565374,106.12141682169047,Golden State,82,36,46
2011.0,HOU,19883.0,-39.1,-11.0,31.7,15.9,47.5,1.219,677.0,1843.0,2493.0,5132.0,3170.0,6975.0,1668.0,2083.0,962.0,2549.0,3511.0,581.0,371.0,1048.0,8685.0,-6694.599999999999,18976.6,7969.188,0.43680531106975806,0.4857755261106781,0.36733586543678787,0.5502742184015247,-0.33669969320525067,0.9544133179097721,108.98224511706839,Houston,82,43,39
2011.0,IND,19780.0,-22.0,1.6,15.4,23.2,39.0,1.129,585.0,1653.0,2418.0,5134.0,3003.0,6787.0,1592.0,2035.0,914.0,2657.0,3571.0,584.0,456.0,1210.0,8183.0,4501.400000000001,-12023.9,7970.26,0.41370070778564205,0.4709777950915465,0.35390199637023595,0.5325809642819952,0.2275733063700708,-0.607881698685541,102.66917264932385,Indiana,82,37,45
2011.0,LAC,19856.0,-23.3,-15.4,16.5,16.5,33.0,1.139,513.0,1519.0,2502.0,5075.0,3015.0,6594.0,1546.0,2187.0,955.0,2501.0,3456.0,585.0,402.0,1273.0,8089.0,-5941.400000000001,-8762.2,7865.532,0.4073831587429492,0.4930049261083744,0.3377221856484529,0.5352501495444849,-0.2992244157937148,-0.4412872683319904,102.8411047084927,L.A. Clippers,82,32,50
2011.0,LAL,19830.0,-30.1,3.6,31.099999999999998,26.9,58.1,1.528,524.0,1487.0,2604.0,5270.0,3128.0,6757.0,1541.0,1979.0,989.0,2616.0,3605.0,602.0,422.0,1031.0,8321.0,14631.7,15970.599999999999,7661.844,0.41961674230963186,0.49411764705882355,0.3523873570948218,0.5454419121734296,0.7378567826525467,0.8053756933938476,108.603098679639,L.A. Lakers,82,57,25
2011.0,MEM,19880.0,-32.3,-4.6000000000000005,22.1,25.1,47.0,1.4909999999999999,309.0,926.0,2891.0,5875.0,3200.0,6801.0,1486.0,1981.0,970.0,2391.0,3361.0,771.0,441.0,1101.0,8195.0,11859.9,1554.6000000000008,7795.716,0.41222334004024147,0.4920851063829787,0.33369330453563717,0.5340404345831422,0.5965744466800804,0.07819919517102619,105.12183871244154,Memphis,82,46,36
2011.0,MIA,19781.0,-27.799999999999997,-0.2999999999999996,34.2,29.4,63.1,1.706,547.0,1479.0,2484.0,4822.0,3031.0,6301.0,1760.0,2288.0,790.0,2666.0,3456.0,544.0,430.0,1084.0,8369.0,15054.6,20436.0,7592.568,0.4230827561801729,0.5151389464952302,0.3698444895199459,0.5726136195694416,0.7610636469339265,1.033112582781457,110.22621068392144,Miami,82,58,24
2011.0,MIL,19829.0,-37.9,9.9,9.5,31.4,40.9,1.494,483.0,1414.0,2331.0,5130.0,2814.0,6544.0,1423.0,1881.0,862.0,2480.0,3342.0,617.0,399.0,1026.0,7534.0,21891.9,-27512.5,7528.116,0.37994856018962125,0.4543859649122807,0.3415841584158416,0.5110124748359931,1.1040344949316658,-1.3874880225931716,100.07816032590358,Milwaukee,82,35,47
2011.0,MIN,19778.0,-31.900000000000002,-19.5,13.8,10.9,24.900000000000002,0.558,589.0,1565.0,2501.0,5449.0,3090.0,7014.0,1519.0,1977.0,1085.0,2556.0,3641.0,592.0,422.0,1356.0,8288.0,-14431.7,-14881.2,8146.972,0.4190514713317828,0.45898329968801616,0.37635782747603835,0.5256295123720808,-0.7296844979269896,-0.7524117706542623,101.73104805073591,Minnesota,82,17,65
2011.0,NJN,20007.0,-47.8,-9.6,12.4,13.700000000000001,26.4,1.004,459.0,1337.0,2459.0,5301.0,2918.0,6638.0,1427.0,1881.0,909.0,2440.0,3349.0,458.0,384.0,1069.0,7722.0,-14341.800000000001,-18958.7,7618.116,0.38596491228070173,0.4638747406149783,0.3433059087509349,0.5171693250679111,-0.7168391063127906,-0.947603338831409,101.3636442395994,New Jersey,82,24,58
2011.0,NOH,19833.0,-45.1,2.9999999999999996,20.6,25.3,45.8,1.184,444.0,1232.0,2500.0,5184.0,2944.0,6416.0,1452.0,1897.0,824.0,2468.0,3292.0,624.0,359.0,1001.0,7784.0,11532.899999999998,-4408.199999999999,7420.092,0.3924771844904956,0.48225308641975306,0.36038961038961037,0.5367772402036775,0.5815005294206624,-0.22226592043563753,104.90435967640293,New Orleans,82,46,36
2011.0,NYK,19780.0,-18.8,-19.4,30.3,13.7,43.800000000000004,1.309,765.0,2081.0,2375.0,4786.0,3140.0,6867.0,1689.0,2087.0,847.0,2470.0,3317.0,625.0,475.0,1094.0,8734.0,-16050.2,18517.0,8023.932,0.4415571284125379,0.49623903050564144,0.367611725132148,0.5609303711619877,-0.8114357937310415,0.9361476238624874,108.84937708843994,New York,82,42,40
2011.0,OKC,20006.0,-27.099999999999998,-15.600000000000001,33.3,20.9,54.3,1.454,487.0,1403.0,2579.0,5206.0,3066.0,6609.0,1977.0,2401.0,903.0,2604.0,3507.0,654.0,487.0,1104.0,8596.0,560.6000000000004,19427.4,7856.836,0.4296710986703989,0.49538993469074144,0.3471133285816108,0.5606984073973574,0.028021593521943434,0.9710786763970809,109.40790923980086,Oklahoma City,82,55,27
2011.0,ORL,19828.0,-17.2,17.0,23.8,33.1,56.8,1.855,770.0,2103.0,2186.0,4308.0,2956.0,6411.0,1453.0,2101.0,864.0,2679.0,3543.0,548.0,384.0,1180.0,8135.0,22674.3,2916.5999999999995,7643.036,0.4102783941900343,0.5074280408542247,0.3661436043747028,0.5544997982397784,1.1435495259229371,0.1470950171474682,106.43676151728188,Orlando,82,52,30
2011.0,PHI,19931.0,-35.8,-5.6000000000000005,20.6,25.6,46.2,0.964,443.0,1248.0,2682.0,5528.0,3125.0,6776.0,1426.0,1851.0,850.0,2578.0,3428.0,621.0,355.0,1001.0,8119.0,7812.799999999999,-2319.2999999999993,7734.036,0.4073553760473634,0.48516642547033284,0.35496794871794873,0.5348174809365465,0.3919923736892278,-0.11636646430184132,104.97753048990204,Philadelphia,82,41,41
2011.0,PHO,20005.0,-19.2,-15.4,27.0,12.7,39.5,1.149,701.0,1857.0,2518.0,4987.0,3219.0,6844.0,1472.0,1939.0,821.0,2478.0,3299.0,545.0,357.0,1116.0,8611.0,-13092.699999999999,11162.6,7984.404,0.43044238940264934,0.5049127732103469,0.3774905761981691,0.5593621543530342,-0.6544713821544613,0.5579905023744064,107.84774918704012,Phoenix,82,40,42
2011.0,POR,19803.0,-46.199999999999996,-7.9,26.0,20.5,46.1,0.8300000000000001,518.0,1503.0,2433.0,5096.0,2951.0,6599.0,1476.0,1835.0,996.0,2230.0,3226.0,660.0,358.0,1018.0,7896.0,2516.0999999999995,7702.899999999999,7421.0599999999995,0.3987274655355249,0.47743328100470955,0.34464404524284764,0.5330524951393389,0.12705650658991058,0.38897641771448765,106.39989435471483,Portland,82,48,34
2011.0,SAC,19856.0,-30.1,-13.2,12.9,16.1,29.1,0.757,428.0,1277.0,2706.0,5702.0,3134.0,6979.0,1455.0,1981.0,1071.0,2526.0,3597.0,608.0,391.0,1282.0,8151.0,-5665.9,-18793.1,8053.716,0.41050564061240935,0.4745703262013329,0.3351605324980423,0.5191296505762587,-0.2853495165189363,-0.9464695809830781,101.20793929162637,Sacramento,82,24,58
2011.0,SAS,19784.0,-40.8,-1.4999999999999991,32.7,23.900000000000002,57.0,1.279,685.0,1727.0,2463.0,4901.0,3148.0,6628.0,1521.0,1984.0,829.0,2603.0,3432.0,602.0,372.0,1054.0,8502.0,9699.7,19567.4,7718.024,0.42974120501415286,0.50255049989798,0.39664157498552405,0.5667274588852627,0.49028002426202993,0.9890517589971695,110.15772949138277,San Antonio,82,61,21
2011.0,TOR,19782.0,-28.8,-33.8,18.5,6.4,25.0,0.8039999999999999,345.0,1091.0,2799.0,5664.0,3144.0,6755.0,1491.0,1976.0,963.0,2343.0,3306.0,581.0,350.0,1152.0,8124.0,-27683.2,-4370.800000000001,7805.536,0.4106763724598119,0.4941737288135593,0.3162236480293309,0.5327604387994397,-1.3994136083308057,-0.2209483368719038,104.0799760580183,Toronto,82,22,60
2011.0,UTA,19879.0,-20.2,-16.4,23.5,13.0,36.5,1.088,435.0,1256.0,2629.0,5334.0,3064.0,6590.0,1590.0,2061.0,898.0,2338.0,3236.0,629.0,484.0,1112.0,8153.0,-13155.500000000002,4704.700000000001,7702.596,0.4101312943307007,0.4928758905136858,0.3463375796178344,0.5437624385741192,-0.6617787615071181,0.23666683434780425,105.84743117774839,Utah,82,39,43
2011.0,WAS,19931.0,-51.0,-21.2,9.8,13.2,23.4,0.668,392.0,1182.0,2656.0,5706.0,3048.0,6888.0,1489.0,1999.0,1013.0,2374.0,3387.0,665.0,502.0,1209.0,7977.0,-14057.3,-22041.6,7955.564,0.4002307962470523,0.46547493866105855,0.3316412859560068,0.5134817111164895,-0.7052982790627665,-1.1058953389192714,100.26944664136948,Washington,82,23,59
2013.0,ATL,19854.0,-34.7,-13.5,19.4,23.7,43.1,1.627,706.0,1901.0,2378.0,4743.0,3084.0,6644.0,1158.0,1619.0,758.0,2593.0,3351.0,664.0,369.0,1169.0,8032.0,5134.4,-5559.7,7760.884,0.40455323864208725,0.5013704406493781,0.371383482377696,0.5459221680287534,0.258607837211645,-0.28002921325677443,103.49336493110836,Atlanta,82,44,38
2013.0,BOS,19843.0,-79.8,-0.10000000000000048,15.5,26.0,41.6,0.636,498.0,1390.0,2503.0,5069.0,3001.0,6459.0,1318.0,1698.0,654.0,2533.0,3187.0,667.0,365.0,1126.0,7818.0,10039.4,-13077.5,7671.3279999999995,0.39399284382401856,0.4937857565594792,0.35827338129496406,0.5424555794241561,0.5059416418888273,-0.6590485309680996,101.91195057752714,Boston,81,41,40
2013.0,BRK,19854.0,-25.099999999999998,-4.2,28.2,19.3,47.5,1.192,628.0,1760.0,2314.0,4784.0,2942.0,6544.0,1432.0,1958.0,1047.0,2460.0,3507.0,599.0,391.0,1140.0,7944.0,-5286.5,11739.2,7490.688,0.4001208824418253,0.483695652173913,0.3568181818181818,0.5363566636779051,-0.26626876196232496,0.5912763171149391,106.05167375813811,Brooklyn,82,49,33
2013.0,CHA,19805.0,-35.1,-33.7,11.5,6.0,17.7,0.497,469.0,1399.0,2354.0,5250.0,2823.0,6649.0,1546.0,2060.0,917.0,2389.0,3306.0,591.0,479.0,1074.0,7661.0,-29553.9,-18943.1,7704.16,0.38682150971976775,0.4483809523809524,0.33523945675482486,0.5069883791725124,-1.4922443827316334,-0.9564806866952789,99.43978318207306,Charlotte,82,21,61
2013.0,CHI,19831.0,-35.6,-6.200000000000001,16.3,26.5,42.8,0.853,446.0,1265.0,2480.0,5433.0,2926.0,6698.0,1343.0,1738.0,1026.0,2514.0,3540.0,588.0,417.0,1120.0,7641.0,12060.499999999998,-12175.800000000001,7549.768,0.3853058342998336,0.45646972206883857,0.3525691699604743,0.511944706487715,0.6081639856789873,-0.6139781150723616,101.20840799346416,Chicago,82,45,37
2013.0,CLE,19730.0,-29.9,-27.7,17.5,11.6,28.6,0.838,547.0,1581.0,2446.0,5320.0,2993.0,6901.0,1380.0,1826.0,1004.0,2359.0,3363.0,647.0,334.0,1100.0,7913.0,-18694.7,-6659.099999999999,7793.136,0.4010643689812468,0.45977443609022556,0.3459835547122075,0.5135350525151731,-0.9475266092245312,-0.3375114039533705,101.53807145159534,Cleveland,82,24,58
2013.0,DAL,19980.0,-63.599999999999994,-39.5,21.0,18.7,39.5,0.48300000000000004,606.0,1628.0,2576.0,5264.0,3182.0,6892.0,1323.0,1669.0,767.0,2670.0,3437.0,648.0,454.0,1107.0,8293.0,-1080.6000000000001,799.6999999999991,7959.684,0.4150650650650651,0.48936170212765956,0.37223587223587223,0.543706302875815,-0.05408408408408409,0.04002502502502498,104.18755317422149,Dallas,82,41,41
2013.0,DEN,19906.0,2.8000000000000007,-2.5,33.1,21.9,54.9,1.701,521.0,1518.0,2818.0,5465.0,3339.0,6983.0,1505.0,2148.0,1092.0,2601.0,3693.0,762.0,533.0,1205.0,8704.0,4287.4,22732.6,8032.528,0.43725509896513615,0.5156450137236962,0.3432147562582345,0.5489321554164165,0.21538229679493617,1.1419973877222946,108.35941063635259,Denver,82,57,25
2013.0,DET,19806.0,-10.0,-15.6,16.1,14.3,30.5,1.233,513.0,1440.0,2466.0,5198.0,2979.0,6638.0,1307.0,1870.0,991.0,2463.0,3454.0,574.0,400.0,1194.0,7778.0,-13472.6,-9720.900000000001,7656.32,0.39270928001615674,0.47441323585994616,0.35625,0.5212577739652584,-0.6802282136726244,-0.49080581641926696,101.58927526540165,Detroit,82,29,53
